pleiades,item,itemLabel,chronique_ids,dare_ids,geonames_ids,gettytgn_ids,idaigaz_ids,loc_ids,manto_ids,nomisma_ids,topostext_ids,trismegistos_ids,viaf_ids,vici_ids,wikipedia_en
634585138,http://www.wikidata.org/entity/Q2844404,Carthage amphitheatre,,23795,,,,,,,,,,4313,https://en.wikipedia.org/wiki/Carthage_amphitheatre
138491,http://www.wikidata.org/entity/Q737530,Nouâtre,,,2990002,,,,,,,,295851112,,https://en.wikipedia.org/wiki/Nou%C3%A2tre
438813,http://www.wikidata.org/entity/Q772000,Pollusca,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Pollusca
678370,http://www.wikidata.org/entity/Q1757438,Samaria,,21151,284584,7016998,,,,,322351USeb,,134157485,,https://en.wikipedia.org/wiki/Samaria_(ancient_city)
639160,http://www.wikidata.org/entity/Q1653220,Tyraion,,,,,,,,,,,,,
79654,http://www.wikidata.org/entity/Q1735409,Castrum Regulbium,,18912,,,,,,,,,,,https://en.wikipedia.org/wiki/Regulbium
511305,http://www.wikidata.org/entity/Q65088659,Libyssa,,23434,,,,,,,408295ULib,,,,https://en.wikipedia.org/wiki/Libyssa
570746,http://www.wikidata.org/entity/Q7835586,Trapezus,,31090,,,,,9615108,,375221PTra,,,,https://en.wikipedia.org/wiki/Trapezus_(Arcadia)
979775194,http://www.wikidata.org/entity/Q27686284,House of Meleager,,,,,,,,,,,,,
334553,http://www.wikidata.org/entity/Q3759336,Gemellae,,22167,,,,,,,,17996,,2240,https://en.wikipedia.org/wiki/Gemellae
109473,http://www.wikidata.org/entity/Q1014085,Burg Zullenstein,,,8581648,,,,,,,,,,
658452,http://www.wikidata.org/entity/Q1165586,Dar Qita,,30358,,4003159,,,,,,,,24536,
138468,http://www.wikidata.org/entity/Q1423802,Montbouy,,,2992901,,,,,,,,,,https://en.wikipedia.org/wiki/Montbouy
122735559,http://www.wikidata.org/entity/Q65229287,Amyneion,,,,,,,,,380237SAmy,,,,
609428,http://www.wikidata.org/entity/Q85773785,Kaualena,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Kaualena
541068,http://www.wikidata.org/entity/Q17625765,Poseidium,,29449,,,,,,,390234UPos,,,,https://en.wikipedia.org/wiki/Poseidium
285504,http://www.wikidata.org/entity/Q11906698,Q11906698,,,,,,,,,,,,,
128516,http://www.wikidata.org/entity/Q384233,Šoporňa,,,3057514,,,,,,,,234343904,,https://en.wikipedia.org/wiki/%C5%A0opor%C5%88a
167700,http://www.wikidata.org/entity/Q859097,Caturiges,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Caturiges
344386,http://www.wikidata.org/entity/Q2713148,Guellala,,,,,,,,,,,,,
580053,http://www.wikidata.org/entity/Q12882434,Panactum,,22773,,,,,,,382235FPan,,,,https://en.wikipedia.org/wiki/Panactum
246323,http://www.wikidata.org/entity/Q5696224,Q5696224,,34899,,,,,,,,,,,
226121402,http://www.wikidata.org/entity/Q2145005,Temple of Rome and Augustus,,,,,,,,,380237SRAu,,304919482,,https://en.wikipedia.org/wiki/Temple_of_Roma_and_Augustus
511194,http://www.wikidata.org/entity/Q617524,Apamea Myrlea,,21214,,,,,,,404289PBry,,241497291,,https://en.wikipedia.org/wiki/Apamea_Myrlea
501357,http://www.wikidata.org/entity/Q4789100,Arethusa,,32300,,,,,,,406236PAre,,,,https://en.wikipedia.org/wiki/Arethusa_(Mygdonia)
236403,http://www.wikidata.org/entity/Q855140,Cantabri,,,,,,,,,,42711,,,https://en.wikipedia.org/wiki/Cantabri
413041,http://www.wikidata.org/entity/Q53673057,Attidium,,22591,,,,,,,,,,29909,
570313,http://www.wikidata.org/entity/Q677269,Inachos,,,261784,,,,8253939,,378228WIna,,,,https://en.wikipedia.org/wiki/Inachos_(river)
118678,http://www.wikidata.org/entity/Q547085,Frankenwinheim,,1590,6557057,,,,,,,,"151946782,7241147270478335700008",,https://en.wikipedia.org/wiki/Frankenwinheim
573389,http://www.wikidata.org/entity/Q60791942,Nostia,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nostia
324835,http://www.wikidata.org/entity/Q17097490,Thysdrus,,,,,,,,,353107UThy,11845,,2190,https://en.wikipedia.org/wiki/Thysdrus
108803,http://www.wikidata.org/entity/Q581581,Bellovaci,,,,,,,,bellovaci,,,,,https://en.wikipedia.org/wiki/Bellovaci
108833,http://www.wikidata.org/entity/Q626918,Bû,,,3029705,,,,,,,,239665712,,https://en.wikipedia.org/wiki/B%C3%BB
683849730,http://www.wikidata.org/entity/Q2700544,Roman Theatre of Emerita Augusta,,24030,,,,n86055572,,,,,159528686,7899,https://en.wikipedia.org/wiki/Roman_Theatre_(M%C3%A9rida)
373803,http://www.wikidata.org/entity/Q104818499,Qasr ash Shahdiyn,,,83960,,,,,,,,,,
550455,http://www.wikidata.org/entity/Q17621594,Arisba,,29502,,,,,,,392262PAri,,,,https://en.wikipedia.org/wiki/Arisba_(Lesbos)
89117,http://www.wikidata.org/entity/Q103148665,Birrens (Samian Ware Discovery Site),,,,,,,,,,,,,
854710,http://www.wikidata.org/entity/Q2360763,Myrmekion,,22012,,,,,,,,,238154734,,https://en.wikipedia.org/wiki/Myrm%C4%93kion
109390,http://www.wikidata.org/entity/Q322168,Treveri,,,,,,,,treviri,,,,,https://en.wikipedia.org/wiki/Treveri
226677,http://www.wikidata.org/entity/Q1821510,Leuke,,41084,,,,,9746337,,453302ILeu,,,,
266070,http://www.wikidata.org/entity/Q6153672,Tucci,,16843,,,,,,,377-39UTuc,,,,
462079,http://www.wikidata.org/entity/Q4691586,Agathyrnum,,22894,,,,,,,382147UAga,,,,https://en.wikipedia.org/wiki/Agathyrnum
589872,http://www.wikidata.org/entity/Q173527,Knossos,,22252,259627,7010870,2179832,sh85072723,9592442,,353252PKno,1122,316431225,22951,https://en.wikipedia.org/wiki/Knossos
562348631,http://www.wikidata.org/entity/Q16964768,Q16964768,,,,,,,,,,,,,
56616072,http://www.wikidata.org/entity/Q1127343,Offa's Dyke,,,,,,,,,,,233918349,,https://en.wikipedia.org/wiki/Offa%27s_Dyke
59927,http://www.wikidata.org/entity/Q207132,Terich Mir,,,1163320,1106751,,,,,,,249379161,,https://en.wikipedia.org/wiki/Terich_Mir
89182,http://www.wikidata.org/entity/Q81435044,Falkirk Roman fort,,,,,,,,,,,,,
344456,http://www.wikidata.org/entity/Q1994812,Oea,,22283,,,,n81146958,,,329132UOea,11840,154785369,2446,https://en.wikipedia.org/wiki/Oea
128366,http://www.wikidata.org/entity/Q586089,Borkovany,,,3078978,,,,,,,,,,https://en.wikipedia.org/wiki/Borkovany
432939,http://www.wikidata.org/entity/Q7930480,Villa Romana of Minori,,,,,,,,,,,,13938,"https://en.wikipedia.org/wiki/Villa_Romana,_Minori"
511225,http://www.wikidata.org/entity/Q1171924,Dascylium,,21538,,,,,,,401281PDas,,,,https://en.wikipedia.org/wiki/Dascylium
462410,http://www.wikidata.org/entity/Q60181639,Panormos,,16879,,,,,,,381134UPan,,,,
599710,http://www.wikidata.org/entity/Q1367959,Kerkis,,41143,,,,,,,377266LKer,,,,https://en.wikipedia.org/wiki/Kerkis
98918,http://www.wikidata.org/entity/Q2586986,Forum Hadriani,,13018,,,,,,,,24466,244322469,,https://en.wikipedia.org/wiki/Forum_Hadriani
678419,http://www.wikidata.org/entity/Q193785,Mount Tabor,,43281,293418,,,sh98004994,,,,,315150199,,https://en.wikipedia.org/wiki/Mount_Tabor
530903,http://www.wikidata.org/entity/Q333229,Mount Pantokrator,,43761,2463612,,,,,,398198LIst,,,,https://en.wikipedia.org/wiki/Mount_Pantokrator
226759,http://www.wikidata.org/entity/Q487264,Semyonovka,,,,,,,,,,,,,
226701,http://www.wikidata.org/entity/Q11796795,Oguz Kurgan,,,,,,,,,,,,,
570099,http://www.wikidata.org/entity/Q124607848,Arainon,,,,,,,,,367225UAra,,,,
465972,http://www.wikidata.org/entity/Q65129372,Monte Petrino,,30206,,,,,,,379131PPet,,,,
432787,http://www.wikidata.org/entity/Q3680845,Cliternia Frentana,,,,,,,,,,,,,
648635,http://www.wikidata.org/entity/Q111526891,Germanicopolis,,,,,,,,,,,,,
413366,http://www.wikidata.org/entity/Q2759,Urbino,,16815,6541472,7003994,,,,,437126UUrb,,122906755,,https://en.wikipedia.org/wiki/Urbino
727144,http://www.wikidata.org/entity/Q1795119,Cynopolis,,28490,,,,,,,308312UKyn,,,,
99026,http://www.wikidata.org/entity/Q1421599,Reudigni,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Reudigni
540658,http://www.wikidata.org/entity/Q56237223,Argithea,,29306,,,,,,,393215PArg,,,,
207002,http://www.wikidata.org/entity/Q655818,Buziaș,,,8334978,,,n88651731,,,,,147865433,,https://en.wikipedia.org/wiki/Buzia%C8%99
980015037,http://www.wikidata.org/entity/Q108073456,"Tower 7, Dura-Europos",,,,,,,,,,,,,
541111,http://www.wikidata.org/entity/Q60790541,Sperchiae,,34371,,,,,,,389220FSpe,,,,https://en.wikipedia.org/wiki/Sperchiae
363947,http://www.wikidata.org/entity/Q106133946,Bi’r az Zaydān,,,2208543,,,,,,,,,,
492936253,http://www.wikidata.org/entity/Q125933413,Theater of Limyra,,,,,,,,,,,,,
599918,http://www.wikidata.org/entity/Q63994838,Rheneia,,,,,,,,,374252PRhe,,,,
56616071,http://www.wikidata.org/entity/Q7162071,Pen-y-crug,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Pen-y-crug
678179,http://www.wikidata.org/entity/Q178835,Baalbek,,26408,277130,,,n81069046,,,340362UHel,,133623732,,https://en.wikipedia.org/wiki/Baalbek
20473,http://www.wikidata.org/entity/Q1538832,Gothiscandza,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Gothiscandza
889907634,http://www.wikidata.org/entity/Q2176743,Roman Theatre of Spoleto,,,10288493,,,,,,,,245874482,17463,
573124,http://www.wikidata.org/entity/Q122947158,Asiane,,,,,,,,,,,,,
256149,http://www.wikidata.org/entity/Q109923997,Detumo,,,,,,,,,,,,,
573244,http://www.wikidata.org/entity/Q60792060,Harpleia,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Harpleia
89148,http://www.wikidata.org/entity/Q103158546,Camelon (Samian Ware Discovery Site),,,,,,,,,,,,,
109074,http://www.wikidata.org/entity/Q1735382,Castra of Kapersburg,,16050,8468761,,,,,,,,248313057,,
247348185,http://www.wikidata.org/entity/Q23586062,Kavousi Vronda,,,,,,,,,351259XVro,,,,https://en.wikipedia.org/wiki/Kavousi_Vronda
128044615,http://www.wikidata.org/entity/Q99309,Pantheon,,,6619450,,,n91022876,,,419125SPan,,135655543,,"https://en.wikipedia.org/wiki/Pantheon,_Rome"
319653209,http://www.wikidata.org/entity/Q1329616,Tigris tunnel,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Tigris_tunnel
413062,http://www.wikidata.org/entity/Q241968,Capena,,21340,6541129,7008310,,nr96033458,,,422125UCap,,"248254273,148202852",,https://en.wikipedia.org/wiki/Capena
462194,http://www.wikidata.org/entity/Q481642,Castellammare del Golfo,,"31215,37215",6539110,1044022,,,,,380129UEmp,,240015160,,https://en.wikipedia.org/wiki/Castellammare_del_Golfo
501591,http://www.wikidata.org/entity/Q3399449,Rodolivos,,,734377,,,,,,,,,,
118956,http://www.wikidata.org/entity/Q82886,Schramberg,,,6558120,7086505,,n82084241,,,,28019,160036226,,https://en.wikipedia.org/wiki/Schramberg
841476129,http://www.wikidata.org/entity/Q24204688,Square peristyle,,,,,,,,,380237BSqp,,,,https://en.wikipedia.org/wiki/Square_Peristyle
314840,http://www.wikidata.org/entity/Q105123905,Abbir Cella,,28030,,,,,,,,17244,,,
442808,http://www.wikidata.org/entity/Q1130883,Tammaro,,,3165945,,,sh87001069,,,,19639,315125873,,https://en.wikipedia.org/wiki/Tammaro
776152,http://www.wikidata.org/entity/Q14223984,Ain Ziyada,,30547,356800,,,,,,,,,,
438696,http://www.wikidata.org/entity/Q3641694,Bolae,,,,,,,,,418129UBol,,,,https://en.wikipedia.org/wiki/Bolae
452362,http://www.wikidata.org/entity/Q703305,"Lao River, Italy",,,2524453,,,,,,,,3796154260823524480002,,https://en.wikipedia.org/wiki/Lao_(Italian_river)
612060178,http://www.wikidata.org/entity/Q3982350,Greco-Roman theatre of Marina di Gioiosa Ionica,,24290,,,,,,,,,,,
589687,http://www.wikidata.org/entity/Q4748295,Amphimalla,,28756,,,,,,,354243UAmp,,,,https://en.wikipedia.org/wiki/Amphimalla
142574161,http://www.wikidata.org/entity/Q28670228,Mausoleum of Lucius Sempronius Atratinus,,,,,,,,,,,,,
344398,http://www.wikidata.org/entity/Q1468162,Henchir Krannfir,,34535,,,,,,,,,,,
187412,http://www.wikidata.org/entity/Q1623742,Hohenkrähen,,15914,8436669,,,,,,,,245034192,,https://en.wikipedia.org/wiki/Hohenkr%C3%A4hen
776237,http://www.wikidata.org/entity/Q14223983,Ain Umm el-Dabadib,,30573,347076,,,,,,,,,,
432887,http://www.wikidata.org/entity/Q766840,Juvanum,,21756,11153681,,,,,,420142UIuv,,248193183,,https://en.wikipedia.org/wiki/Juvanum
530986,http://www.wikidata.org/entity/Q11931997,Lysimachia (Aetolia),,31596,,,,,,,385213ULys,,,,https://en.wikipedia.org/wiki/Lysimachia_(Aetolia)
413386,http://www.wikidata.org/entity/Q1116623,Visentium,,16695,,,,,,,,,,,https://en.wikipedia.org/wiki/Visentium
207080,http://www.wikidata.org/entity/Q342106,Đunis,,,,,,,,,,,,,https://en.wikipedia.org/wiki/%C4%90unis
988662689,http://www.wikidata.org/entity/Q5226694,Dasht-e Nawar,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Dasht-e_Nawar
599758,http://www.wikidata.org/entity/Q85776223,Leimon,,28995,,,,,,,379281ULei,,,,https://en.wikipedia.org/wiki/Leimon
324767,http://www.wikidata.org/entity/Q69124396,Lepti Minus,,,,,,,,,,,,2398,
167878,http://www.wikidata.org/entity/Q16671807,Quariates,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Quariates
803980452,http://www.wikidata.org/entity/Q3558780,Villa Rufinella,,,,,,,,,,,245410211,,https://en.wikipedia.org/wiki/Villa_Rufinella
834766850,http://www.wikidata.org/entity/Q661855,Avebury,,,8739717,,,n83151872,,,,,137244800,,https://en.wikipedia.org/wiki/Avebury
550893,http://www.wikidata.org/entity/Q1379299,Smyrna,,21157,,,,,8195133,,"385272PSmy,384271PSmy",,58145424503386831048,,https://en.wikipedia.org/wiki/Smyrna
716615,http://www.wikidata.org/entity/Q393829,Mersa Matruh,,21711,352733,,,n82236908,,,314272UPar,3668,150128028,,https://en.wikipedia.org/wiki/Mersa_Matruh
79659,http://www.wikidata.org/entity/Q7354971,Rockbourne Roman Villa,,25623,,,,,,,,,172483065,,https://en.wikipedia.org/wiki/Rockbourne_Roman_Villa
246347,http://www.wikidata.org/entity/Q103189417,Peyrestortes (Samian Ware Discovery Site),,,,,,,,,,,,,
589688,http://www.wikidata.org/entity/Q25113985,Almyrou Bay,,,265289,,,,,,354243WAmp,,,,
256092,http://www.wikidata.org/entity/Q2526003,Roman ruins of Cerro da Vila,,22447,,,,,,,,,,,https://en.wikipedia.org/wiki/Roman_ruins_of_Cerro_da_Vila
138465,http://www.wikidata.org/entity/Q2961461,Q2961461,,12032,,,,,,,,,242736191,,
118638,http://www.wikidata.org/entity/Q146924,Roman limes,,,,,,sh85077016,,,,,,,https://en.wikipedia.org/wiki/Limes_(Roman_Empire)
861903338,http://www.wikidata.org/entity/Q29002313,Avitta Bibba amphitheatre,,24694,,,,,,,,,,24721,
662332233,http://www.wikidata.org/entity/Q631734,Aqua Augusta,,,,,,,,,,,,13920,https://en.wikipedia.org/wiki/Aqua_Augusta_(Naples)
540916,http://www.wikidata.org/entity/Q60790520,Limnaion,,22808,,,,,,,395221ULim,,,,https://en.wikipedia.org/wiki/Limnaea_(Thessaly)
79690,http://www.wikidata.org/entity/Q16857788,Southwick Roman villa,,,,,,,,,,,,6793,
550738,http://www.wikidata.org/entity/Q38281278,Methymna,,22968,,,,,,,394262PMet,1365,,,
225152488,http://www.wikidata.org/entity/Q85775545,Lagaba,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Lagaba
373911,http://www.wikidata.org/entity/Q106421725,ez-Zauani,,,,,,,,,,,,,
540948,http://www.wikidata.org/entity/Q16608474,Molycreia,,22824,,,,,10215515,,384218PMol,,,,https://en.wikipedia.org/wiki/Molycreia
530907,http://www.wikidata.org/entity/Q11926995,Ithoria,,31564,,,,,,,385213UIth,,,,https://en.wikipedia.org/wiki/Ithoria
894019,http://www.wikidata.org/entity/Q237614,Nimrud,,22322,93006,,,sh85018736,,,,,"235083347,80993326",,https://en.wikipedia.org/wiki/Nimrud
540856,http://www.wikidata.org/entity/Q16544546,Casthanaea,,29372,,,,,,,396229UKas,,,,https://en.wikipedia.org/wiki/Casthanaea
442546,http://www.wikidata.org/entity/Q2974903,Cività di Tricarico,,,,,,,,,,32975,"868145857871223020345,66144647641850040736",,
422823,http://www.wikidata.org/entity/Q239180,Affile,,22215,6538665,7056623,,nr94022313,,,,,143517247,,https://en.wikipedia.org/wiki/Affile
457581182,http://www.wikidata.org/entity/Q56256261,Mausoleum of Menenius Agrippa,,,,,,,,,,,,,
138548,http://www.wikidata.org/entity/Q624465,Saffré,,,"6434507,2982023",,,n90655443,,,,,146711053,,https://en.wikipedia.org/wiki/Saffr%C3%A9
295333,http://www.wikidata.org/entity/Q117089976,Rusubbicari Matidiae,,,,,,,,,,36582,,3321,
188334598,http://www.wikidata.org/entity/Q3874156,Necropolis of Monte Luna,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Necropolis_of_Monte_Luna
558953506,http://www.wikidata.org/entity/Q3538781,Aniensis,,,,,,,,,,7246,,,
82115967,http://www.wikidata.org/entity/Q1516087,Porta Viminale,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Porta_Viminale
678437,http://www.wikidata.org/entity/Q82070,Tyre,,21116,267008,,,n85064197,10268958,,333352PTyr,,"248971129,124395803",2508,"https://en.wikipedia.org/wiki/Tyre,_Lebanon"
422830,http://www.wikidata.org/entity/Q989650,Mount Algidus,,42612,,,,,,,,30632,,,https://en.wikipedia.org/wiki/Mount_Algidus
828428388,http://www.wikidata.org/entity/Q28978086,Telesia amphitheatre,,24322,,,,,,,,,,4267,
79299,http://www.wikidata.org/entity/Q22889,Bath,,,2656173,7011197,,n80006275,,,,,137153818,,"https://en.wikipedia.org/wiki/Bath,_Somerset"
118705,http://www.wikidata.org/entity/Q83126,Gomadingen,,,6555926,,,no2004023581,,,,,145767871,,https://en.wikipedia.org/wiki/Gomadingen
216955,http://www.wikidata.org/entity/Q10215,Reano,,,6537283,7043097,,,,,,,243191900,,https://en.wikipedia.org/wiki/Reano
541079,http://www.wikidata.org/entity/Q16619015,Pylene,,29455,,,,,9719431,,385214UPyl,,,,https://en.wikipedia.org/wiki/Pylene
491512,http://www.wikidata.org/entity/Q213916,Vergina,,21893,733901,,,n85041177,,,,30329,151329524,19359,https://en.wikipedia.org/wiki/Vergina
118693,http://www.wikidata.org/entity/Q558818,Geldersheim,,1369,6557058,,,,,,,,"202916701,246103054",,https://en.wikipedia.org/wiki/Geldersheim
599958,http://www.wikidata.org/entity/Q1934034,Telendos,,43402,"253015,253014",,,,,,370269ITel,,,,https://en.wikipedia.org/wiki/Telendos
462266,http://www.wikidata.org/entity/Q55678918,Q55678918,,,,,,,,,,,,,
441559176,http://www.wikidata.org/entity/Q3621987,Scoglietto sanctuary,,42291,,,,,,,,,8401148122912495200009,,
511197,http://www.wikidata.org/entity/Q65046397,Sirkanos,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sirkanos
75632296,http://www.wikidata.org/entity/Q20008730,Regio VI Alta Semita,,,,,,,,,,43712,,,https://en.wikipedia.org/wiki/Regio_VI_Alta_Semita
619195,http://www.wikidata.org/entity/Q79622594,Cyzistra,,,,,,,,,,42001,,,https://en.wikipedia.org/wiki/Cyzistra
967060363,http://www.wikidata.org/entity/Q16156578,Milecastle 42,,,,,,,,,,15334,,1523,https://en.wikipedia.org/wiki/Milecastle_42
570371,http://www.wikidata.org/entity/Q59314203,Corone,,,,,,,10126440,,370219PKor,,,,https://en.wikipedia.org/wiki/Corone_(Messenia)
629116433,http://www.wikidata.org/entity/Q27685760,Casa del Giardino di Ercole,,,,,,,,,,,,,
570647,http://www.wikidata.org/entity/Q2148349,Rhypes,,31059,,,,,11308533,,382220URhy,,,,https://en.wikipedia.org/wiki/Rhypes
128535,http://www.wikidata.org/entity/Q1023862,Velké Němčice,,,3063195,1027627,,,,,,,137691021,,https://en.wikipedia.org/wiki/Velk%C3%A9_N%C4%9Bm%C4%8Dice
580091,http://www.wikidata.org/entity/Q2111495,Probalinthos,,31189,,,,,10764698,,381239DPro,60699,,,https://en.wikipedia.org/wiki/Probalinthus
909329997,http://www.wikidata.org/entity/Q519184,Roman amphitheatre of Florence,,23944,,,,,,,,,,4225,https://en.wikipedia.org/wiki/Roman_Amphitheatre_of_Florence
707549,http://www.wikidata.org/entity/Q1785592,Kourion,,21565,146671,,,,,,347329PKou,,,2365,https://en.wikipedia.org/wiki/Kourion
795348768,http://www.wikidata.org/entity/Q56409652,Q56409652,,,,,,,,,,,,,
927063702,http://www.wikidata.org/entity/Q588892,Serpent Column,,23790,7522137,,,sh2016000656,,,,,2183150382200613500006,,https://en.wikipedia.org/wiki/Serpent_Column
678267,http://www.wikidata.org/entity/Q333711,Mount Lebanon,,41232,9062341,,,n85346760,11295720,,339358LLib,,143144035,,https://en.wikipedia.org/wiki/Mount_Lebanon
30249,http://www.wikidata.org/entity/Q124512302,Ogyris,,,,,,,9746355,,,,,,
186716626,http://www.wikidata.org/entity/Q15067675,Kirikongo,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Kirikongo
579970,http://www.wikidata.org/entity/Q13426463,Keiriadai,,31140,,,,,,,380237DKei,,,,https://en.wikipedia.org/wiki/Ceriadae
589868,http://www.wikidata.org/entity/Q919194,Kimolos,,41499,259801,,,n2016016370,,,368246IKim,,245833647,,https://en.wikipedia.org/wiki/Kimolos
828250,http://www.wikidata.org/entity/Q3493453,Borysthenes,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Borysthenes
742741440,http://www.wikidata.org/entity/Q7085504,Oldberry Castle,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Oldberry_Castle
432705,http://www.wikidata.org/entity/Q657102,Atella,,16762,,,,,,,410143UAte,,,,https://en.wikipedia.org/wiki/Atella
119030,http://www.wikidata.org/entity/Q45710412,Q45710412,,,,,,,,,,,,,
540867,http://www.wikidata.org/entity/Q16554823,Cierium,,25177,,,,,11307441,,394221PKie,33421,,,https://en.wikipedia.org/wiki/Cierium
78993694,http://www.wikidata.org/entity/Q5706396,Arsenal of Philon,,,,,,,,,"379236BArs,380237BArs",,,,
187311,http://www.wikidata.org/entity/Q6558,Belluno,,5741,6540117,,,n79041999,,,,,157092112,,https://en.wikipedia.org/wiki/Belluno
668217,http://www.wikidata.org/entity/Q5004747,Bziza,,,275982,,,,,,,,,,https://en.wikipedia.org/wiki/Bziza
540756,http://www.wikidata.org/entity/Q1328318,Fortress of Eleutherai,,34352,,,,,9613044,,382234FEle,,,,
599661,http://www.wikidata.org/entity/Q15884671,sanctuary of Yria,,36705,,,,,,,371254SHyr,,,,"https://en.wikipedia.org/wiki/Temple_of_Dionysus,_Naxos"
